restaurant_name	address	city	postal_code	country	price_range	cuisine_type	description	facilities_services	credit_cards	phone_number	latitude	longitude	monday_hours	tuesday_hours	wednesday_hours	thursday_hours	friday_hours	saturday_hours	sunday_hours	url_micheline	url
Alla Fassa – Castelletto di Brenzone - a MICHELIN Guide Restaurant	via Nascimbeni 11	Castelletto di Brenzone	37010	ITA	€€	Seafood, Italian Contemporary	Although the beautiful views of the lake (with only a cycle path between the restaurant and the water) and mountains on the opposite shore can be admired from the dining room, in fine weather it’s a race for the outdoor tables just a few metres from the water. The cuisine is as impressive as the setting, with a fine balance of classic and modern dishes featuring fish from the lake (such as the “il lago in un piatto” – the lake in a dish – starter) and the sea. A few guestrooms with views of the lake are also available.	Car park, Great view, Terrace, Wheelchair access	amex, mastercard, visa	+39 045 743 0319	45.6908541	10.7523726	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/veneto/castelletto-di-brenzone/restaurant/alla-fassa	https://www.ristoranteallafassa.com
I Pifferi – Sala Baganza - a MICHELIN Guide Restaurant	via Zappati 36	Sala Baganza	43038	ITA	€	Emilian	This restaurant occupying an old post house that dates back to the time of Marie Louise, Duchess of Parma, lies amid the verdant landscapes of the Parco Regionale dei Boschi di Carrega, just a kilometre outside the village of Sala Baganza. This stunning setting is the backdrop for typical dishes from Parma, such as Nonna Lina’s herb tortelli served with melted butter and parmesan cheese. In summer, dine alfresco in the cool, shady garden.	Car park, Garden or park, Terrace	maestrocard, mastercard, visa	+39 0521 833243	44.7161428	10.2159190	closed	12:00-14:30, 19:00-22:30	12:00-14:30, 19:00-22:30	12:00-14:30, 19:00-22:30	12:00-14:30, 19:00-22:30	12:00-14:30, 19:00-22:30	12:00-14:30, 19:00-22:30	https://guide.michelin.com/en/emilia-romagna/sala-baganza/restaurant/i-pifferi	https://www.ipifferi.com/
Due Colombe – Borgonato - a MICHELIN Guide Restaurant	via Foresti 13	Borgonato	25040	ITA	€€€	Country cooking, Creative	At this restaurant, the chef’s highly creative approach does not ignore his culinary roots, resulting in a successful reinterpretation of local peasant traditions and top-quality cuisine. Our inspectors highly recommended making your way to this thousand-year-old hamlet, where you dine in a deconsecrated church under a brick-vaulted ceiling. The fine cuisine celebrated here includes historic dishes that have become classic favourites, which can be chosen from the three tasting menus. A good example is the beef cooked with olive oil and served with polenta: “Nonna” Elvira made this dish in the post-war period and her grandson Stefano follows the same recipe today. The menu also includes a few fish dishes, while wine-enthusiasts shouldn’t hesitate to ask sommelier Federica for her recommendations – they won’t regret it!	Air conditioning, Interesting wine list	amex, dinersclub, mastercard, visa	+39 030 982 8227	45.6213800	10.0180000	closed	closed	closed	19:30-22:30	12:30-14:00, 19:30-22:30	12:30-14:00, 19:30-22:30	12:30-14:00	https://guide.michelin.com/en/lombardia/borgonato/restaurant/due-colombe	https://www.duecolombe.com/
Il Tino – Fiumicino - a MICHELIN Guide Restaurant	via Monte Cadria 127	Fiumicino	00054	ITA	€€€	Creative	Enjoying an attractive location in the Nautilus Marina, overlooking the Tiber and the boats moored along it, this restaurant decorated in a modern, minimalist style represents a childhood dream for its chef, who learned his craft from observing his grandparents, both of whom were excellent cooks. Following years spent gaining experience abroad and in Italy, including an informative period with Gualtiero Marchesi at L’Albereta, Usai now creates contemporary cuisine with a strong regional character, prepared from top-quality seasonal ingredients and enhanced with cutting-edge techniques. His cuisine is also open to more exotic influences, including from Asia, the aesthetic quality of which reflects the chef’s own love for elegant presentation. The restaurant’s kitchen garden, visible from the steps leading into the dining room, provides the many herbs that are used skilfully by the chef to add colour and even more flavour to his delicious fish and seafood dishes. Excellent wine list, plus the highly recommended option of starting your meal with an intriguing cocktail!	Air conditioning, Car park, Interesting wine list, Wheelchair access	amex, dinersclub, mastercard, visa	+39 06 562 2778	41.7472040	12.2574450	20:00-21:30	closed	closed	20:00-21:30	20:00-21:30	20:00-21:30	20:00-21:30	https://guide.michelin.com/en/lazio/fiumicino/restaurant/il-tino	https://www.ristoranteiltino.com/
Nido del Picchio – Carpaneto Piacentino - a MICHELIN Guide Restaurant	viale Patrioti 6	Carpaneto Piacentino	29013	ITA	€€€	Modern Cuisine	This restaurant with a low-key, hushed atmosphere has the feel of a tastefully furnished private home, with an open fire lit in winter and a cool, welcoming outdoor dining space for the warmer months. The restaurant has built up a well-deserved reputation for its fish dishes, although the menu here is equally divided between fish and meat. Options such asanolini in brodo(filled pasta in broth) pay tribute to the region’s traditions, while most of the dishes served here are highly creative. Originally English, the owner’s wife runs the front of house with skill and a warm, friendly manner. The wine cellar is home to more than 700 of the best Italian and international wines, with a curious emphasis on labels from cooler climes.	Air conditioning, Interesting wine list, Terrace	amex, maestrocard, mastercard, visa	+39 0523 850909	44.9125495	9.7938990	closed	12:30-15:00, 19:30-00:00	12:30-15:00, 19:30-00:00	12:30-15:00, 19:30-00:00	12:30-15:00, 19:30-00:00	12:30-15:00, 19:30-00:00	12:30-15:00, 19:30-00:00	https://guide.michelin.com/en/emilia-romagna/carpaneto-piacentino/restaurant/nido-del-picchio	https://www.ristorantenidodelpicchio.it/
Pinocchio – Borgomanero - a MICHELIN Guide Restaurant	via Matteotti 147	Borgomanero	28021	ITA	€€€	Piedmontese	This glorious, elegant restaurant is surrounded by a delightful garden where guests can dine à la carte or order copious appetisers in the summer months. The recipes focus on the gastronomic traditions of the Piedmont reinterpreted with a modern flavour, as well as more contemporary dishes with original combinations. Meat and fish dishes (including fish from the lake) always feature, alongside some of the restaurant’s classic house specialities.	Air conditioning, Car park, Garden or park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 0322 82273	45.6887700	8.4569500	12:00-14:30, 19:00-23:00	12:00-14:30, 19:00-23:00	closed	12:00-14:30, 19:00-23:00	12:00-14:30, 19:00-23:00	12:00-14:30, 19:00-23:00	12:00-14:30	https://guide.michelin.com/en/piemonte/borgomanero/restaurant/pinocchio	https://ristorantepinocchio.it/
Il Fiorile – Borghetto di Borbera - a MICHELIN Guide Restaurant	via XXV Aprile 6, frazione Castel Ratti	Borghetto di Borbera	15060	ITA	€€	Piedmontese	A picture - postcard hay barn immersed in the silence of the woods provides the perfect setting to sample traditional recipes. Choose from specialities such as Montebore flan with acacia honey, tajarin pasta with black truffles and apple crème caramel with Moscato granita.	Car park, Garden or park, Terrace	amex, dinersclub, mastercard, visa	+39 0143 697303	44.7240966	8.9516851	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/piemonte/borghetto-di-borbera/restaurant/il-fiorile	https://www.ilfiorile.com/ristorante
Ortica – Pieve Ligure - a MICHELIN Guide Restaurant	via Giovanni Migone 4	Pieve Ligure	16031	ITA	€€	Farm to table, Regional Cuisine	You drive along 4.5km of winding, narrow (occasionally extremely narrow) roads to get to Ortica, the restaurant at the Tenuta Golfo Paradiso about 35min from Genoa. As is often the case, once at your destination the extensive views of the Tyrrhenian Sea from the restaurant more than compensate for the effort of getting here. Neither will you be disappointed by the cuisine, which is prepared using top-quality ingredients such as vegetables from the restaurant’s own kitchen garden, local fish and carefully selected meat. Dishes are fresh and modern, and occasionally cooked over the barbecue grill.	Air conditioning, Car park, Great view, Terrace	amex, mastercard, visa	+39 010 346 0550	44.3775228	9.0966738	19:30-22:30	19:30-22:30	19:30-22:30	19:30-22:30	19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	https://guide.michelin.com/en/liguria/pieve-ligure_1798688/restaurant/ortica	https://tenutagolfoparadiso.com/ristorante-ortica/
Blum – Taormina - a MICHELIN Guide Restaurant	via Nazionale 147	Taormina	98039	ITA	€€€€	Modern Cuisine	Although there is an extensive à la carte at this restaurant, it is on the tasting menus that the chef showcases his creative cuisine to the full. His Suggestioni menu features dishes such as scampi carpaccio with green apple and caviar, while the vegetarian Naturalmente option includes a robustly structured black garlic and almond noodle dish full of decisive flavours, which is well worth trying. The romantic, modern platform where tables are set out is practically on the beach, which means that the restaurant is closed in bad weather.	Car park, Great view, Restaurant offering vegetarian menus, Terrace	amex, dinersclub, mastercard, visa	+39 0942 612112	37.8559900	15.3004600	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/sicilia/taormina/restaurant/blum-1208129	http://www.blumrestaurant.com
Antica Locanda – Caserta - a MICHELIN Guide Restaurant	piazza della Seta, località San Leucio	Caserta	81100	ITA	€	Campanian, Seafood	This establishment is practically a trattoria; one can dine in either of two characteristic rooms separated by a brick archway. The cuisine is typical of the Naples area and rice dishes are the specialty.	Air conditioning, Terrace	amex, mastercard, visa	+39 0823 305444	41.0985915	14.3172081	closed	12:00-15:00, 19:00-23:45	12:00-15:00, 19:00-23:45	12:00-15:00, 19:00-23:45	12:00-15:00, 19:00-23:45	12:00-15:00, 19:00-23:45	12:00-15:00	https://guide.michelin.com/en/campania/caserta/restaurant/antica-locanda	
Miil – Cermes - a MICHELIN Guide Restaurant	via Palade 1	Cermes	39010	ITA	€€€	Contemporary, Modern Cuisine	Housed in a converted 15C mill on the Kränzelhof wine estate, this smart, elegant restaurant provides the backdrop for excellent, contemporary-style cuisine prepared wherever possible using locally sourced (and always top-quality) ingredients.	Car park, Garden or park, Terrace	mastercard, visa	+39 0473 563733	46.6256700	11.1472090	closed	12:00-14:00, 18:30-21:30	12:00-14:00, 18:30-21:30	12:00-14:00, 18:30-21:30	12:00-14:00, 18:30-21:30	12:00-14:00, 18:30-21:30	closed	https://guide.michelin.com/en/trentino-alto-adige/cermes/restaurant/miil	https://www.miil.it/it/home/
Nin – Brenzone sul Garda - a MICHELIN Guide Restaurant	via Zanardelli 5	Brenzone sul Garda	37010	ITA	€€€€	Creative	Chef Terry Giacomello has taken inspiration from his travels around the world to create his NIN menu, while his CLASSICI option focuses on Italian favourites. His cuisine features a combination of modern techniques and classic influences, with an added dose of creativity and innovation. Although the first-floor dining room overlooks Lake Garda, only a fortunate few will have a table with a view, so booking in advance is recommended!	Air conditioning, Car park, Great view	dinersclub, mastercard, visa	+39 045 742 0179	45.7154863	10.7716421	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/veneto/brenzone-sul-garda_1812115/restaurant/nin	https://www.ristorantenin.it
Frades Porto Cervo – Milan - a MICHELIN Guide Restaurant	via Giuseppe Mazzini 20	Milan	20123	ITA	€€€	Sardinian, Modern Cuisine	This new Milan venture is the brainchild of three brothers who already run a restaurant and delicatessen in Porto Cervo. Elegant and extremely contemporary in style, the restaurant serves modern Sardinian cuisine, while a corner reminiscent of their delicatessen allows guests to taste the island’s hams and cheeses by the slice.	Air conditioning, Wheelchair access	amex, mastercard, visa	+39 391 386 3232	45.4615810	9.1883869	closed	12:30-14:30, 19:00-22:30	12:30-14:30, 19:00-22:30	12:30-14:30, 19:00-22:30	12:30-14:30, 19:00-22:30	12:30-14:30, 19:00-22:30	closed	https://guide.michelin.com/en/lombardia/milano/restaurant/frades-porto-cervo	https://frades.eu/it/content/milano
Osteria La Pimpinella – Bra - a MICHELIN Guide Restaurant	Via San Rocco 70	Bra	12042	ITA	€€	Contemporary, Regional Cuisine	Situated in the historic centre but near a square with a car park, this modern inn serves Piedmontese cuisine which is contemporary in style yet still firmly anchored in local traditions. The generously portioned, well-presented dishes on the menu include vitello tonnato (excellent – we tried it!), tajarin pasta, Bra sausage and casseroles (the soft suckling pig cheek was delicious), all of which are as much a feast for the eyes as for the palate. The restaurant is run by an enthusiastic couple, aided by proficient and courteous staff with a feminine touch.	Air conditioning, Wheelchair access	amex, maestrocard, mastercard, visa	+39 333 525 9801	44.6960382	7.8497200	19:30-22:00	closed	19:30-22:00	19:30-22:00	19:30-22:00	12:30-15:00, 19:30-22:00	12:30-15:00, 19:30-22:00	https://guide.michelin.com/en/piemonte/bra/restaurant/osteria-la-pimpinella	https://www.osterialapimpinella.it/
Villa Salina – Moretta - a MICHELIN Guide Restaurant	Via Santuario 25	Moretta	12033	ITA	€€	Piedmontese, Seasonal Cuisine	Named after Edoardo Salina, the chef to the House of Savoy, this villa from the mid-1800s features several rooms embellished with frescoed ceilings. The bold owner-chef here has completely restored the building, bringing it back to life and using it as a backdrop for his evolving culinary skills which started out in the family pasticceria. Nowadays, this “multi-tasking” modern restaurant offers a regionally inspired à la carte alongside fish dishes and a business menu option at lunchtime, while in the evening the menu includes a selection of high-quality pizzas. In summer, the dining room opens out onto a beautiful veranda and guests can also wander through the well-kept garden, which is now owned by the local municipality.	Air conditioning, Terrace	amex, dinersclub, mastercard, visa	+39 0172 911272	44.7642736	7.5322252	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	https://guide.michelin.com/en/piemonte/moretta_1797713/restaurant/villa-salina	https://www.villasalina.com
Scola – Castelbianco - a MICHELIN Guide Restaurant	via Pennavaire 166	Castelbianco	17030	ITA	€€€	Creative	Instead of the simple, rustic-style dishes you might expect at this restaurant, the cuisine is actually elaborate and of the highest quality – an excellent reason for venturing out here!	Car park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 0182 77015	44.1123062	8.0586737	09:00-17:00, 19:30-21:30	closed	closed	19:30-21:30	12:00-14:00, 19:30-21:30	12:00-14:00, 19:30-21:30	12:00-14:30, 19:30-21:30	https://guide.michelin.com/en/liguria/castelbianco/restaurant/scola	https://www.scola1926.it/
Da Poli alla Stazione – Castelnovo di Sotto - a MICHELIN Guide Restaurant	viale della Repubblica 10	Castelnovo di Sotto	42024	ITA	€€	Classic Cuisine, Grills	Once you have passed a promising display of products, sit down in one of the two light and airy elegant dining rooms or on the pleasant summer terrace; cuisine from land and sea.	Air conditioning, Car park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 0522 682342	44.8126900	10.5664800	closed	closed	12:00-14:30, 19:30-22:30	12:00-14:30, 19:30-22:30	12:00-14:30, 19:30-22:30	12:00-14:30, 19:30-22:30	12:00-14:30	https://guide.michelin.com/en/emilia-romagna/castelnovo-di-sotto/restaurant/poli-alla-stazione	
Baita Piè Tofana – Cortina d'Ampezzo - a MICHELIN Guide Restaurant	Località Rumerlo	Cortina d'Ampezzo	32043	ITA	€€€	Modern Cuisine, Seasonal Cuisine	On the slopes of the Tofana and directly overlooking the ski slopes, a characteristic and romantic mountain lodge with a contemporary touch, whose design manages to combine tradition and modernity, is also a source of inspiration for the cuisine. Dishes with a contemporary taste–Rossini al mare (beef, foie gras, cuttlefish and Teriyaki sauce) is excellent–made with considerable use of charcoal grilling, in both summer and winter, and ample use of local raw materials. With friends, experience the convivial Larin table, with a central built-in fireplace around which the seats are arranged. The wine list is worthy of note with a large choice of Champagnes and Italian bubbly.	Car park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 0436 4258	46.5409900	12.0989300	closed	closed	19:30-21:00	19:30-21:00	19:30-21:00	12:30-14:00, 19:30-21:00	12:30-14:00, 19:30-21:00	https://guide.michelin.com/en/veneto/cortina-d-ampezzo/restaurant/baita-pie-tofana	https://baitapietofana.it/
Antica Cucina 1983 – Barletta - a MICHELIN Guide Restaurant	piazza Marina 4/5	Barletta	76121	ITA	€€	Apulian, Modern Cuisine	An excellent establishment in the town centre, with a dining room that is an old oil - mill. Traditional Puglia dishes tastefully personalised; the service is fast and attentive.	Air conditioning, Interesting wine list, Terrace, Wheelchair access	amex, maestrocard, mastercard, visa	+39 0883 521718	41.3222121	16.2844164	closed	13:00-14:30, 20:00-22:30	13:00-14:30, 20:00-22:30	13:00-14:30, 20:00-22:30	13:00-14:30, 20:00-22:30	13:00-14:30, 20:00-22:30	13:00-14:30	https://guide.michelin.com/en/puglia/barletta/restaurant/antica-cucina-1983	https://www.anticacucina1983.it
Villa Elena – Bergamo - a MICHELIN Guide Restaurant	via San Vigilio 56	Bergamo	24129	ITA	€€€€	Creative	Situated near the Città Alta in a delightful setting surrounded by hills, Villa Elena is one of the most sumptuous villas in the countryside around Bergamo. Housed in a 16C building with a medieval tower and a terrace-cum-garden, the restaurant boasts a stunning interior decor of stucco, marble, mirrors and frescoes. This luxurious ambience is more than equalled by the fine cuisine created by Marco Galtarossa in partnership with Enrico Bartolini (the Italian chef with the largest number of Michelin stars). The occasionally elaborate dishes are sometimes divided into several courses, and combined with a clever use of aromatic herbs, all of which makes this the perfect choice for a memorable meal and special occasion.	Air conditioning, Car park, Garden or park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 035 260944	45.7105439	9.6480620	closed	closed	12:30-14:00, 19:30-21:30	12:30-14:00, 19:30-21:30	12:30-14:00, 19:30-21:30	12:30-14:00, 19:30-21:30	12:30-14:00, 19:30-21:30	https://guide.michelin.com/en/lombardia/bergamo/restaurant/villa-elena	https://www.enricobartolini.net/ristorante-villaelena-bergamo
12 Ristorante – Cesenatico - a MICHELIN Guide Restaurant	via Armellini 12/a	Cesenatico	47042	ITA	€€	Seafood	An original ambience with real character, as well as top quality fish and seafood. There is also a charming outdoor area overlooking the canal where old boats from the Museo della Marineria are moored.	Air conditioning, Terrace	amex, dinersclub, maestrocard, mastercard, visa	+39 0547 82093	44.1983653	12.3938933	19:30-23:00	19:00-23:00	19:30-23:00	closed	19:30-23:00	12:00-15:30, 19:00-23:30	12:00-15:30, 19:30-23:30	https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/12-ristorante	https://www.12ristorante.com
Mingone – Carnello - a MICHELIN Guide Restaurant	via Pietro Nenni 96	Carnello	03033	ITA	€	Cuisine from Lazio, Seafood	Once, in 1890, a post house on the road to Abruzzi, today a many - sided restaurant with a fireplace and murals depicting the Ciociara lifestyle; there is a wine bar and the rooms are stylishly furnished.	Air conditioning, Car park, Interesting wine list, Terrace, Wheelchair access	amex, mastercard, visa	+39 0776 869140	41.6893365	13.6051717	07:45-23:00	07:45-23:00	07:45-23:00	07:45-23:00	07:45-23:00	07:45-23:00	07:45-23:00	https://guide.michelin.com/en/lazio/carnello/restaurant/mingone	https://www.mingone.it/
Duomo – Alessandria - a MICHELIN Guide Restaurant	via Parma 28	Alessandria	15121	ITA	€€	Italian Contemporary	This small restaurant with a bright and welcoming dining room stands out for its contemporary-style cuisine (based around seasonal ingredients) and many home-cooked dishes. The two brothers at the helm create interesting, often regionally inspired recipes with clever personalised twists. On the autumn menu, we particularly recommend the venison with cauliflower, almonds and Barbera wine sauce. Those with a sweet tooth will enjoy the panna cotta with a persimmon coulis (delicious but not too sweet!), while wine-enthusiasts will find plenty to interest them on the extensive wine list. The restaurant also boasts a superb location, nestled in the narrow streets of the centre just a stone’s throw from the Duomo.	Air conditioning, Terrace	dinersclub, mastercard, visa	+39 0131 52631	44.9122000	8.6191122	19:45-21:45	12:30-14:00, 19:45-21:45	12:30-14:00, 19:45-21:45	12:30-14:00, 19:45-21:45	12:30-14:00, 19:45-21:45	19:45-21:45	closed	https://guide.michelin.com/en/piemonte/alessandria/restaurant/duomo	https://www.ristorante-duomo.com/
Locanda Baggio – Asolo - a MICHELIN Guide Restaurant	via Bassane 1, località Casonetto	Asolo	31011	ITA	€€€	Modern Cuisine	Standing in a quiet location behind Asolo, this restaurant with an attractive summer garden serves authentic cuisine with an emphasis on top quality ingredients. Wine lovers will appreciate the good selection of international wines on offer here.	Car park, Interesting wine list, Terrace, Wheelchair access	mastercard, visa	+39 0423 529648	45.8111209	11.9088151	closed	19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00	https://guide.michelin.com/en/veneto/asolo/restaurant/locanda-baggio	https://locandabaggio.it/
Da Tonino – Capri - a MICHELIN Guide Restaurant	via Dentecala 14	Capri	80073	ITA	€€€	Campanian, Traditional Cuisine	Allow a good half-hour to get to this small restaurant with a simple ambience and an airy terrace which is perfect in the heat of summer. The cuisine has its roots in local traditions – its first courses are particularly good. There’s also an excellent wine selection.	Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 081 837 6718	40.5484780	14.2534130	closed	19:00-23:00	12:00-14:30, 19:00-23:00	12:00-14:30, 19:00-23:00	12:00-14:30, 19:00-23:00	12:00-14:30, 19:00-23:00	12:00-15:00, 19:00-23:00	https://guide.michelin.com/en/campania/capri/restaurant/da-tonino	https://www.ristorantedatonino.com
Kuppelrain – Castelbello - a MICHELIN Guide Restaurant	via Stazione 16, località Maragno	Castelbello	39020	ITA	€€€	Farm to table, Modern Cuisine	The many positive adjectives that can be used to describe the Trafoier family can be summed up by simply saying that they are unique! Their individual talents come together in the natural and engaging welcome they offer guests, demonstrating a warmth and professionalism that is typical of the Kuppelrain experience. Chef Kevin, who is as skilful as his father Jorg (now front of house), demonstrates precise, excellent techniques in his search for comforting and appealing flavours that bring out the full flavour of his ingredients with no frills or unnecessary fuss. Local produce takes pride of place, such as fruit and vegetables from the restaurant’s own kitchen garden, and meat and fish from the region. The desserts, as well as the imaginative pralines, are made by daughter Natalie. Wine-enthusiasts will also be in their element here, thanks to the excellent wine list (including a fine selection by the glass, as well as magnums and 3-litre double magnums) which is overseen by talented Sonya (the winner of the 2022 Michelin Sommelier Award!), who creates unique wine pairings. Bistro service only at lunchtime.	Car park, Great view, Interesting wine list, Terrace, Wheelchair access	mastercard, visa	+39 0473 624103	46.6264329	10.8975683	closed	12:00-15:00, 19:00-23:55	12:00-15:00, 19:00-23:55	12:00-15:00, 19:00-23:55	12:00-15:00, 19:00-23:55	12:00-15:00, 19:00-23:55	closed	https://guide.michelin.com/en/trentino-alto-adige/castelbello/restaurant/kuppelrain	https://www.kuppelrain.com/it/ristorante
Violetta – Calamandrana - a MICHELIN Guide Restaurant	via Valle San Giovanni 1	Calamandrana	14042	ITA	€€	Piedmontese, Traditional Cuisine	A friendly welcome awaits in this historic family restaurant serving authentic, traditional Piedmontese cuisine, where dishes such as peppers stuffed with tuna and anchovies, agnolotti monferrini (a type of ravioli), finanziera stew and bonet (a typical dessert) feature on the menu. At Violetta, you not only eat well, you’re also made to feel extremely welcome.	Air conditioning, Car park, Terrace, Wheelchair access	dinersclub, mastercard, visa	+39 0141 769011	44.7505480	8.3211782	12:00-14:00, 19:30-23:00	12:00-14:00	closed	12:00-14:00, 19:30-23:00	12:00-14:00, 19:30-23:00	12:00-14:00, 19:30-23:00	12:00-15:00	https://guide.michelin.com/en/piemonte/calamandrana/restaurant/violetta	https://www.ristorantevioletta.com/
Osteria Casale Ferrovia – Carovigno - a MICHELIN Guide Restaurant	via Stazione 1, sulla SP 34	Carovigno	72012	ITA	€€	Apulian, Modern Cuisine	Housed in what was once the 20C dwelling of an old olive mill, this restaurant boasts elegant decor, including a few antique family pieces and Art Deco - style tables. The female owner - chef prepares light and modern dishes with a regional flavour, while the wine list also showcases the best of Puglia. As the name suggests, the railway lies to the rear of the property, although there’s very little noise and no disturbance at all.	Air conditioning, Car park, Garden or park, Interesting wine list, Terrace, Wheelchair access	amex, unionpay, dinersclub, discover, jcb, maestrocard, mastercard, visa	+39 0831 990025	40.7365002	17.6852297	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/puglia/carovigno/restaurant/osteria-casale-ferrovia	https://www.casaleferrovia.it/
George Restaurant – Naples - a MICHELIN Guide Restaurant	corso Vittorio Emanuele 135	Naples	80121	ITA	€€€€	Contemporary	This roof-garden restaurant in one of Naples’ most luxurious hotels (Grand Hotel Parker’s) boasts an open-view kitchen facing a breathtaking panorama that takes in Vesuvius, the Bay of Naples and the city itself, which extends below the hotel in an evocative display of sparkling lights. It’s a challenge for the cuisine to compete with so much beauty but young chef Domenico Candela is more than equal to the task. His cuisine showcases the culinary specialities of the city and further afield with extraordinary skill, combining superb produce and recipes from Campania with techniques learnt in France to produce truly remarkable reinterpretations of regional dishes.	Air conditioning, Great view, Interesting wine list, Terrace	amex, mastercard, visa	+39 081 761 2474	40.8372677	14.2300686	closed	19:45-22:15	19:45-22:15	19:45-22:15	19:45-22:15	19:45-22:15	closed	https://guide.michelin.com/en/campania/napoli/restaurant/george-restaurant	https://www.georgerestaurant.it/
Villa Pizzini – Stresa - a MICHELIN Guide Restaurant	Località Mottarone	Stresa	28838	ITA	€€€	Country cooking, Modern Cuisine	From Lake Maggiore you climb up Mottarone mountain to an altitude of around 1 400m to reach this 19C hunting lodge, where a young couple of self-taught chefs provide a warm and friendly welcome. The cuisine here speaks for itself – delicious meat dishes, plus a few specialities from the lake which are also served outdoors to a backdrop of stunning views. This couple are passionate about using seasonal ingredients and learning about every different stage in their supply chain. Local game dishes are highly recommended.	Car park, Garden or park, Terrace, Wheelchair access	mastercard, visa	+39 0323 290077	45.8768000	8.4586000	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/piemonte/stresa/restaurant/villa-pizzini	https://www.villapizzinimottarone.com
MOI Omakase – Prato - a MICHELIN Guide Restaurant	Viale Piave 10	Prato	59100	ITA	€€€€	Sushi	Situated in the centre of Prato, with views of the Castello dell’Imperatore, this restaurant takes guests on a culinary voyage to Japan without leaving Italy! All guests eat the same single menu, starting at 9pm, as part of which the chef prepares his selection of sushi and sashimi directly in front of them in the dining room. Omakase means “I trust you” – an act of trust that you certainly won’t regret. Our inspector recommends the miso and monkfish soup with kelp and green onions.	Air conditioning	amex, mastercard, visa	+39 0574 065595	43.8783258	11.0986903	21:00-00:00	21:00-00:00	21:00-00:00	21:00-00:00	21:00-00:00	21:00-00:00	closed	https://guide.michelin.com/en/toscana/prato/restaurant/moi-omakase	https://www.moiprato.it/
Mima – Vico Equense - a MICHELIN Guide Restaurant	via Madonnelle 9	Vico Equense	80069	ITA	€€	Seasonal Cuisine, Mediterranean Cuisine	You’ll be won over by the seasonal Mediterranean cuisine created by the young yet experienced chef at this restaurant. Accommodation is also available in modern guestrooms, plus there’s an enchanting roof garden in which to sip an aperitif while the sun goes down.	Air conditioning, Great view, Terrace	amex, mastercard, visa	+39 081 1904 1517	40.6596932	14.4311256	closed	12:00-14:30, 17:00-22:30	12:00-14:30, 17:00-22:30	12:00-14:30, 17:00-22:30	12:00-14:30, 17:00-22:30	12:00-14:30, 17:00-22:30	12:00-14:30, 17:00-22:30	https://guide.michelin.com/en/campania/vico-equense/restaurant/mima	http://www.domo20.com/restaurant
L'Asinello – Castelnuovo Berardenga - a MICHELIN Guide Restaurant	via Nuova 6, località Villa a Sesta	Castelnuovo Berardenga	53019	ITA	€€€	Tuscan, Creative	Situated at the entrance to a romantic village in the Chianti region, this former stable has been converted into a quiet, elegant restaurant by a young couple, with a beautiful garden for summer dining. Here, guests can sit after dinner and enjoy the sound of neighbours calling to each other in the background, a pleasant reminder of life in Italy in days gone by. At the helm in the kitchen, the husband champions traditional cuisine which is minimalist in its choice of flavours and made from just a few well-balanced ingredients. The impeccably kept garden, which is as beautiful and well presented as his dishes, is also the chef’s work (he certainly has green fingers!). A real Italian culinary gem!	Air conditioning, Garden or park, Restaurant offering vegetarian menus, Terrace	mastercard, visa	+39 0577 359279	43.3853930	11.4808519	closed	19:30-00:00	19:30-00:00	19:30-00:00	19:30-00:00	19:30-00:00	12:00-14:00, 19:30-22:00	https://guide.michelin.com/en/toscana/castelnuovo-berardenga/restaurant/l-asinello	https://www.asinelloristorante.it/
